experiment,discount,horizon,c_sample,r_sample,run,t,r,std,q_r,q_std,q_sample,c_l,q_l
robot,0.9,2,50,250,1,9,-1.0,0.0,-1.0,0.0,142,46.245921270292285,15.780836964839011
robot,0.9,2,50,250,1,10,-1.0,0.0,-1.0,0.0,147,47.94979648086691,16.429849327501053
robot,0.9,2,50,250,1,11,-1.0,0.0,7.840000000000001,7.754637322273686,141,44.00587220660276,16.561910809097554
robot,0.9,2,50,250,1,12,7.6,8.138795979750322,-1.0,0.0,149,43.51605010160328,16.76043185564982
robot,0.9,2,50,250,1,13,-1.0,0.0,-1.0,0.0,126,48.29656506789343,16.967564145606048
robot,0.9,2,50,250,1,14,-1.0,0.0,6.52,9.606747628620209,155,57.00594136476238,17.80390677932644
robot,0.9,2,50,250,1,15,5.799999999999999,10.409610943738484,-1.0,0.0,144,49.55604080738875,16.679988791936974
robot,0.9,2,50,250,1,16,-1.0,0.0,-1.0,0.0,125,53.072153803758255,17.269004576930804
robot,0.9,2,50,250,1,17,-1.0,0.0,7.360000000000001,8.498846980620371,119,47.92226758925592,17.185785069376877
robot,0.9,2,50,250,1,18,5.74,6.764052040012703,-1.0,0.0,147,45.74476514925227,16.611601789624867
robot,0.9,2,50,250,1,19,-1.0,0.0,-1.0,0.0,134,39.14106589847432,16.630069624207565
robot,0.9,2,50,250,1,20,-1.0,0.0,-1.0,0.0,156,55.64753270156794,16.732965144895417
robot,0.9,2,50,250,1,21,5.380000000000001,6.924998194945613,7.96,7.552377109228591,125,44.06613548411585,16.694547485745257
robot,0.9,2,50,250,1,22,-1.0,0.0,-1.0,0.0,151,39.60236922986908,16.14623826749854
robot,0.9,2,50,250,1,23,-1.0,0.0,-1.0,0.0,149,42.59803256442095,16.99406159308046
robot,0.9,2,50,250,1,24,-1.0,0.0,7.480000000000001,8.32163445484119,136,48.72060184241764,16.605618431566548
robot,0.9,2,50,250,1,25,-1.0,0.0,-1.0,0.0,126,53.6309877266322,17.337055661300777
robot,0.9,2,50,250,1,26,5.74,6.764052040012703,-1.0,0.0,129,47.18316690149049,17.536471936813875
robot,0.9,2,50,250,1,27,-1.0,0.0,7.239999999999999,8.67077851176006,116,47.83501631724896,16.67998879193697
