experiment,discount,horizon,c_sample,r_sample,run,t,r,std,q_r,q_std,q_sample,c_l,q_l
tiger,0.9,2,5,250,2,28,-2.44,7.499759996159876,3.1399999999999997,4.943723293227484,7,12.996960959801376,9.87673719367659
tiger,0.9,2,5,250,2,29,-1.0,0.0,-1.0,0.0,7,12.244993415019945,8.624969698378099
tiger,0.9,2,5,250,2,30,2.0599999999999996,5.954527689078287,1.6399999999999997,6.253830825981784,8,12.75540532501332,9.529895990238465
tiger,0.9,2,5,250,2,31,-2.62,7.4990399385521345,-1.0,0.0,7,12.173047126958233,8.534936226320454
tiger,0.9,2,5,250,2,32,-1.0,0.0,2.4800000000000004,5.607994293863003,7,13.20208320660993,8.554580223405159
tiger,0.9,2,5,250,2,33,2.540000000000001,5.5541335958005185,-1.7800000000000002,7.4653600047151105,7,14.087753404291709,8.528899740162217
tiger,0.9,2,5,250,2,34,-2.62,7.4990399385521345,-1.0,0.0,7,12.275450330332085,8.490309429661966
tiger,0.9,2,5,250,2,35,-2.0199999999999996,7.484624239065044,-1.0,0.0,7,12.060978533306741,8.683093083750943
tiger,0.9,2,5,250,2,36,-2.1399999999999997,7.491355017618642,4.16,3.4488258871679793,9,13.70308539864614,9.19488398780566
tiger,0.9,2,5,250,2,37,-1.0,0.0,-1.0,0.0,7,12.129574637117926,8.709768926002184
tiger,0.9,2,5,250,2,38,3.0199999999999996,5.077361519529608,3.56,4.418868633485273,7,17.21547954348265,8.845173472238145
tiger,0.9,2,5,250,2,39,-1.0,0.0,-1.0,0.0,7,12.146596554567163,8.51409825928279
tiger,0.9,2,5,250,2,40,-1.0,0.0,3.1399999999999997,4.943723293227484,8,12.466811431490772,9.289806962332236
tiger,0.9,2,5,250,2,41,4.76,1.8821264569629745,-1.0,0.0,7,16.74623104394913,8.518149821853822
tiger,0.9,2,5,250,2,42,-1.0,0.0,3.0199999999999996,5.077361519529608,8,12.11444019257873,8.802574150146995
tiger,0.9,2,5,250,2,43,3.2,4.874423042781576,-1.0,0.0,7,13.319804492027833,8.516699660146966
tiger,0.9,2,5,250,2,44,-1.0,0.0,-1.0,0.0,7,12.071340555797551,8.62634549404475
tiger,0.9,2,5,250,2,45,3.2,4.874423042781576,4.64,2.295735176365079,9,12.525478153290353,9.523347531126443
tiger,0.9,2,5,250,2,46,-1.7800000000000002,7.4653600047151105,-3.04,7.480534740244176,8,12.753480556491603,8.669261512574096
tiger,0.9,2,5,250,2,47,-2.9200000000000004,7.488230765674893,-1.0,0.0,7,13.397013238487482,8.519784630876892
