experiment,discount,horizon,c_sample,r_sample,run,t,r,std,q_r,q_std,q_sample,c_l,q_l
tiger,0.9,2,5,250,2,4,-2.62,7.4990399385521345,2.4800000000000004,5.607994293863003,8,12.064264255634528,8.662548251776563
tiger,0.9,2,5,250,2,5,-3.04,7.480534740244176,-1.0,0.0,7,12.032146228142626,8.485883930733486
tiger,0.9,2,5,250,2,6,-1.0,0.0,3.5600000000000005,4.418868633485272,7,12.219760048842979,8.818395573157629
tiger,0.9,2,5,250,2,7,3.5000000000000004,4.5,-2.1400000000000006,7.491355017618642,7,18.10439062812645,8.540156318367075
tiger,0.9,2,5,250,2,8,-1.0,0.0,-2.7399999999999998,7.496159016456361,8,12.077578092060271,8.769613217742496
tiger,0.9,2,5,250,2,9,2.420000000000001,5.6607066696659,-1.0,0.0,7,13.782772831795256,8.488670949545607
tiger,0.9,2,5,250,2,10,-1.9599999999999995,7.480534740244176,2.42,5.660706669665899,8,12.257434382317598,8.837400513639977
tiger,0.9,2,5,250,2,11,-1.0,0.0,-1.0,0.0,7,12.042640543401575,8.559034185058152
tiger,0.9,2,5,250,2,12,3.38,4.655706176295922,2.420000000000001,5.6607066696659,8,15.963829962095174,9.4845645469242
tiger,0.9,2,5,250,2,13,-1.0,0.0,-1.0,0.0,7,12.729106538322293,8.507944429267004
tiger,0.9,2,5,250,2,14,2.9600000000000004,5.141828468550852,3.08,5.011347124277064,9,16.327400081706923,9.379044949692402
tiger,0.9,2,5,250,2,15,-1.0,0.0,-1.9000000000000004,7.475961476626268,7,12.048669103984112,8.493859841791352
tiger,0.9,2,5,250,2,16,3.08,5.011347124277064,-1.0,0.0,7,15.610679483655401,8.585691805831601
tiger,0.9,2,5,250,2,17,-1.0,0.0,4.1,3.562302626111375,8,12.09970153068965,9.524502490591665
tiger,0.9,2,5,250,2,18,-6.700000000000001,6.2136945531623935,-1.7800000000000007,7.4653600047151105,7,12.069932792982236,8.564077837951405
tiger,0.9,2,5,250,2,19,-2.1999999999999997,7.493997598078078,-1.0,0.0,7,12.88181100543969,8.600850479604443
tiger,0.9,2,5,250,2,20,-1.0,0.0,2.3,5.762811813689564,8,12.090242437304141,9.714968662342105
tiger,0.9,2,5,250,2,21,-1.0,0.0,-2.74,7.496159016456361,7,13.015200046138983,8.494326981448776
tiger,0.9,2,5,250,2,22,4.64,2.295735176365079,-1.0,0.0,7,15.930914675629918,8.566717839149899
tiger,0.9,2,5,250,2,23,-2.8000000000000003,7.493997598078078,2.3600000000000003,5.712302512997714,8,12.84989659054274,8.83207285357782
tiger,0.9,2,5,250,2,24,-2.74,7.496159016456361,-1.8400000000000003,7.470903559811223,7,12.181530339049962,8.552312543129307
tiger,0.9,2,5,250,2,25,-2.68,7.497839688870388,-1.0,0.0,7,12.168211702537766,8.591534400180985
tiger,0.9,2,5,250,2,26,-3.22,7.4653600047151105,3.3200000000000003,4.730496802662485,8,12.319809786573426,9.526206098832915
tiger,0.9,2,5,250,2,27,-1.0,0.0,-1.0,0.0,7,12.21657596754302,8.661580173659075
tiger,0.9,2,5,250,2,28,3.4400000000000004,4.578908166801339,2.78,5.326499788791885,8,13.062648944737745,9.464333514742407
tiger,0.9,2,5,250,2,29,-2.74,7.496159016456361,-1.0,0.0,7,12.441850605762433,8.53067693536864
tiger,0.9,2,5,250,2,30,-1.8400000000000007,7.470903559811223,1.52,6.331634859971001,9,12.845772721556063,9.218579295362249
tiger,0.9,2,5,250,2,31,-1.0,0.0,-1.0,0.0,7,12.939235189702066,8.956917772309119
tiger,0.9,2,5,250,2,32,-1.0,0.0,2.72,5.385313361356051,8,12.192662393867568,9.445655931470894
tiger,0.9,2,5,250,2,33,-2.1999999999999997,7.493997598078078,-1.0,0.0,7,13.490578968145773,8.505171334902542
tiger,0.9,2,5,250,2,34,-1.0,0.0,3.2,4.874423042781576,8,12.055255336977348,8.79431284648016
tiger,0.9,2,5,250,2,35,-1.0,0.0,-1.0,0.0,7,12.658692072340447,8.508675789087368
tiger,0.9,2,5,250,2,36,4.46,2.7943514453268046,-1.0,0.0,7,15.113460719576977,8.554744608444079
tiger,0.9,2,5,250,2,37,-1.7800000000000002,7.4653600047151105,4.46,2.7943514453268046,7,12.933391901473392,8.646659060338477
tiger,0.9,2,5,250,2,38,-2.9800000000000004,7.484624239065044,-1.0,0.0,7,12.050520075378312,8.572198880097147
tiger,0.9,2,5,250,2,39,-1.0,0.0,2.96,5.141828468550853,8,12.1848222566969,8.836362430191894
tiger,0.9,2,5,250,2,40,3.1399999999999997,4.943723293227484,-1.3000000000000003,7.40337760755184,7,16.738266981461297,8.522931213443155
tiger,0.9,2,5,250,2,41,-1.0,0.0,-1.0,0.0,7,12.187262034386944,8.6354137051392
tiger,0.9,2,5,250,2,42,1.7599999999999998,6.172714151813609,2.48,5.607994293863003,9,14.553959790042402,9.957030265848543
tiger,0.9,2,5,250,2,43,-1.0,0.0,-1.0,0.0,7,12.626773129204024,8.526339670287589
tiger,0.9,2,5,250,2,44,-1.0,0.0,2.4800000000000004,5.607994293863003,7,12.090156697100031,9.411723605107602
tiger,0.9,2,5,250,2,45,-1.0,0.0,-1.0,0.0,8,13.079100230631623,8.769790646063038
tiger,0.9,2,5,250,2,46,3.1399999999999997,4.943723293227484,3.0199999999999996,5.077361519529608,8,15.13907201524407,9.01400332601354
tiger,0.9,2,5,250,2,47,-1.0,0.0,-1.0,0.0,7,12.0212749180646,8.518810194815686
tiger,0.9,2,5,250,2,48,2.9,5.204805471869242,3.1399999999999997,4.943723293227484,9,16.185640594567566,9.484292054443582
tiger,0.9,2,5,250,2,49,-1.0,0.0,-2.56,7.499759996159876,7,12.103178256197939,8.688067933758873
tiger,0.9,2,5,250,3,0,5.0,0.0,-1.0,0.0,7,16.124145695043865,8.657231490555613
tiger,0.9,2,5,250,3,1,-1.0,0.0,-1.0,0.0,7,12.275209948589964,8.604453986088753
tiger,0.9,2,5,250,3,2,2.8999999999999995,5.204805471869242,3.9200000000000004,3.877318661136843,7,16.732881019618045,8.59830428449451
tiger,0.9,2,5,250,3,3,-1.0,0.0,-2.44,7.499759996159876,7,12.685982574797887,8.494663220262312
tiger,0.9,2,5,250,3,4,1.52,6.331634859971001,-1.0,0.0,7,14.352444565965396,8.504628026063255
tiger,0.9,2,5,250,3,5,-2.0799999999999996,7.488230765674893,2.4800000000000004,5.607994293863003,7,12.799170826029,8.830706365848446
tiger,0.9,2,5,250,3,6,-1.0,0.0,-1.0,0.0,7,12.11250014442395,8.493777243069362
tiger,0.9,2,5,250,3,7,2.8999999999999995,5.204805471869242,2.8400000000000003,5.266345981798005,9,15.440675725869347,8.992330468985093
tiger,0.9,2,5,250,3,8,-1.0,0.0,-1.0,0.0,7,12.00946924208743,8.559371502563017
tiger,0.9,2,5,250,3,9,-1.0,0.0,3.26,4.803373814310104,7,12.191305861977675,8.537796243611282
tiger,0.9,2,5,250,3,10,-2.0200000000000005,7.484624239065044,-2.8600000000000003,7.491355017618642,7,15.911760673261591,8.565902495261522
tiger,0.9,2,5,250,3,11,-1.0,0.0,-1.0,0.0,7,12.166897653790034,8.502627109324443
tiger,0.9,2,5,250,3,12,3.0199999999999996,5.077361519529608,3.0199999999999996,5.077361519529608,8,15.466440465946881,8.840661674151395
tiger,0.9,2,5,250,3,13,-2.98,7.484624239065044,-1.0,0.0,7,12.36842372632514,8.52848985375951
tiger,0.9,2,5,250,3,14,-2.9800000000000004,7.484624239065044,2.78,5.326499788791885,7,12.20580065044116,8.638648517563524
tiger,0.9,2,5,250,3,15,-1.0,0.0,-1.0,0.0,7,12.009715788051935,8.718715092112085
tiger,0.9,2,5,250,3,16,2.6,5.499090833947008,3.2,4.874423042781576,8,15.378634459453455,8.697161813553924
