experiment,discount,horizon,c_sample,r_sample,run,t,r,std,q_r,q_std,q_sample,c_l,q_l
tiger,0.9,2,5,250,2,31,-2.1399999999999997,7.491355017618642,3.9200000000000004,3.877318661136843,10,12.040430789216245,9.300608110216277
tiger,0.9,2,5,250,2,32,-1.8400000000000003,7.470903559811223,-1.0,0.0,7,12.104861105771072,8.542494317202937
tiger,0.9,2,5,250,2,33,-1.0,0.0,2.72,5.385313361356051,7,12.194711693050303,8.816312273822586
tiger,0.9,2,5,250,2,34,3.1399999999999997,4.943723293227484,-1.0,0.0,7,12.807519024714171,8.496931339073825
tiger,0.9,2,5,250,2,35,-2.86,7.491355017618642,-1.0,0.0,7,12.115327153706708,8.562925176558167
tiger,0.9,2,5,250,2,36,-1.0,0.0,4.3999999999999995,2.9393876913398134,9,12.206242429350421,9.523959181752378
tiger,0.9,2,5,250,2,37,3.86,3.9749716980124528,-2.62,7.4990399385521345,7,15.56583114863721,8.532063128387634
tiger,0.9,2,5,250,2,38,-1.6600000000000001,7.45281155001252,-1.0,0.0,7,12.432223044078686,8.49860313821933
tiger,0.9,2,5,250,2,39,-1.12,7.371946825635681,2.24,5.81226289838992,7,12.105218651258323,8.590786941372171
tiger,0.9,2,5,250,2,40,-1.0,0.0,-1.0,0.0,7,12.0918050230892,8.546404612900407
tiger,0.9,2,5,250,2,41,-1.0,0.0,-1.0,0.0,7,12.586233439573181,8.597071046706278
tiger,0.9,2,5,250,2,42,4.64,2.295735176365079,4.34,3.0764264983906244,9,15.607615424634275,9.3550296046925
tiger,0.9,2,5,250,2,43,-2.9800000000000004,7.484624239065044,-1.0,0.0,7,12.952746423643145,8.55964629311562
tiger,0.9,2,5,250,2,44,-1.0,0.0,1.88,6.088152429103594,7,12.182748721630588,8.8042459492925
tiger,0.9,2,5,250,2,45,2.8999999999999995,5.204805471869242,-1.0,0.0,7,15.639793090328794,8.501387697837298
tiger,0.9,2,5,250,2,46,-2.8000000000000003,7.493997598078078,2.420000000000001,5.6607066696659,8,12.115677045574394,8.715257235989036
tiger,0.9,2,5,250,2,47,-1.0,0.0,-1.0,0.0,7,12.116406225323106,8.584170910825275
